id,prop_id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
13414,7454000145,20150306T000000,122000,2,1,740,6840,1,0,0,3,6,740,0,1942,0,98126,47.5168,-122.373,740,6840
3620,1446401460,20150422T000000,122000,2,1,760,5280,1,0,0,3,6,760,0,1946,0,98168,47.483,-122.33,1710,6594
7227,1446403617,20140702T000000,123000,2,1,1050,6600,1.5,0,0,3,6,1050,0,1964,0,98168,47.4828,-122.324,1330,6600
2942,1950900245,20141226T000000,123300,3,1,1150,8050,1.5,0,0,4,7,1150,0,1956,0,98032,47.374,-122.296,1360,8050
17604,795000620,20141215T000000,124000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
9821,3598600049,20141003T000000,124000,1,0.75,840,7203,1.5,0,0,3,6,840,0,1949,0,98168,47.4756,-122.301,1560,8603
10007,3353402400,20150326T000000,124500,2,1,840,6480,1,0,0,4,5,840,0,1954,0,98001,47.264,-122.258,1100,7300
17234,6600410170,20140528T000000,124740,3,1,1340,15600,1,0,0,4,6,1340,0,1978,0,98042,47.3224,-122.143,1320,9800
4101,7140800100,20141014T000000,125000,3,1,920,7276,1,0,0,4,6,920,0,1961,0,98002,47.285,-122.211,1120,7276
10273,1450100390,20140905T000000,125000,3,1,920,7314,1,0,0,3,6,920,0,1960,0,98002,47.2892,-122.22,1010,7420
4652,859000110,20141002T000000,125000,1,1,500,7440,1,0,0,1,5,500,0,1928,0,98106,47.5252,-122.362,1350,7440
16894,3501100050,20141210T000000,125000,3,1,1230,4800,1.5,0,0,1,6,1230,0,1916,0,98117,47.6941,-122.365,1230,4800
15553,6303401150,20140924T000000,125000,2,1,810,8382,1,0,0,4,5,810,0,1942,0,98146,47.5033,-122.358,1040,8382
16839,723049530,20150505T000000,126500,3,1,1130,12212,1,0,0,3,6,1130,0,1942,0,98146,47.4952,-122.34,1190,9240
11302,421049114,20141009T000000,128000,3,1,910,11117,1,0,0,3,7,910,0,1955,0,98003,47.3432,-122.309,1490,8416
15675,1898700050,20150428T000000,128000,3,1,1400,9690,1,0,0,3,7,1400,0,1969,0,98023,47.3201,-122.398,1280,9600
9891,8651411260,20141113T000000,128000,2,1,980,5393,1,0,0,3,6,980,0,1969,0,98042,47.3674,-122.081,980,5200
12253,7116000350,20140718T000000,128750,3,1,880,7004,1,0,0,3,5,880,0,1950,0,98002,47.3019,-122.216,880,7828
14009,6146600175,20141107T000000,129000,2,1,760,5240,1,0,0,3,6,760,0,1949,0,98032,47.388,-122.234,980,5080
16953,2722059292,20140604T000000,129000,1,1,650,15364,1,0,0,4,5,650,0,1967,0,98042,47.3721,-122.159,1630,7952
15987,87000213,20140613T000000,129000,2,1,1150,30184,1,0,0,3,6,1150,0,1950,0,98055,47.4492,-122.2,1670,19684
19250,4337600205,20141112T000000,129888,2,1,710,9900,1,0,0,3,6,710,0,1943,0,98166,47.479,-122.339,1070,9900
14002,2354300456,20150311T000000,130000,2,1,600,1500,1,0,0,4,4,600,0,1900,0,98027,47.5289,-122.033,1130,6000
1223,1238500451,20150209T000000,130000,3,1,1110,7520,1,0,0,4,7,1110,0,1960,0,98033,47.683,-122.176,1440,8400
18333,9272202260,20140924T000000,130000,3,1,1200,7000,2,0,0,1,7,1200,0,1908,0,98116,47.5883,-122.384,3290,6000
14269,6450302546,20141021T000000,130000,2,1,840,6654,1,0,0,3,7,840,0,1951,0,98133,47.7319,-122.335,1350,5831
9599,7973202712,20150324T000000,130000,2,1,780,5300,1,0,0,3,6,780,0,1941,0,98146,47.513,-122.354,780,5300
5484,2500600289,20150416T000000,130000,2,1,790,7500,1,0,0,3,7,790,0,1951,0,98198,47.4007,-122.294,1560,7794
3691,6303401050,20150220T000000,132500,3,0.75,850,8573,1,0,0,3,6,600,250,1945,0,98146,47.503,-122.356,850,8382
17067,8651402750,20150218T000000,132825,3,1.5,1210,5200,1,0,0,5,6,1210,0,1969,0,98042,47.3615,-122.087,1120,5200
15811,7129304540,20141220T000000,133000,5,2,1430,5600,1.5,0,0,3,6,1430,0,1947,0,98118,47.5192,-122.266,1860,5980
19385,9320901250,20140910T000000,133400,3,1,900,2550,1,0,0,4,6,900,0,1978,0,98023,47.3036,-122.363,1120,2550
2590,5061300030,20140508T000000,134000,2,1.5,980,5000,2,0,0,3,7,980,0,1922,2003,98014,47.7076,-121.359,1040,5000
3681,2522069064,20141027T000000,135000,2,1,1220,7250,1,0,0,4,6,1220,0,1914,0,98010,47.3585,-121.975,1350,20250
12743,5560000650,20141202T000000,135000,3,1,1520,8450,1,0,0,2,6,1120,400,1961,0,98023,47.328,-122.337,1320,8450
17410,1951600250,20150406T000000,135000,3,1,830,9600,1,0,0,3,7,830,0,1959,0,98032,47.3698,-122.297,1240,9198
10722,2586800140,20141118T000000,135000,2,1,830,7609,1,0,0,3,6,830,0,1943,0,98146,47.5057,-122.348,1170,7609
4090,985001015,20140604T000000,135000,1,1,790,13062,1,0,0,3,6,790,0,1942,0,98168,47.4919,-122.311,1240,7137
15541,3361400980,20150512T000000,135000,2,1,600,6120,1,0,0,3,5,600,0,1943,1989,98168,47.5,-122.317,1090,6120
15132,179001101,20150105T000000,135000,3,1,840,3000,1,0,0,3,5,840,0,1943,0,98178,47.494,-122.275,1010,6000
10227,8945100320,20140506T000000,136500,3,1.5,1420,8580,1,0,0,3,6,1420,0,1962,0,98023,47.3076,-122.362,1200,8580
16916,7140600225,20150217T000000,137000,3,1,1300,10125,1,0,0,4,6,1300,0,1959,0,98002,47.2921,-122.215,1300,10125
18998,7972604345,20140519T000000,137000,3,1,950,7620,1,0,0,3,6,950,0,1954,0,98106,47.5178,-122.346,1260,7620
9842,2323059074,20140709T000000,137124,3,1,960,27442,1,0,0,4,6,960,0,1970,0,98058,47.4676,-122.134,1100,29019
10960,9368700270,20150401T000000,137900,3,1.75,1160,5082,1,0,0,3,6,580,580,1942,0,98178,47.503,-122.262,1730,6000
16368,3512100050,20150224T000000,139000,4,1.5,1410,10648,1,0,0,4,7,1410,0,1966,0,98030,47.3736,-122.188,1410,10522
9190,7227500910,20140624T000000,139000,2,1,690,5280,1,0,0,4,5,690,0,1942,0,98056,47.4953,-122.187,1140,4860
10106,5466310060,20150324T000000,139500,2,1.5,1230,1561,2,0,0,3,7,1230,0,1983,0,98042,47.3768,-122.149,1660,2243
14424,9543000205,20150413T000000,139950,0,0,844,4269,1,0,0,4,7,844,0,1913,0,98001,47.2781,-122.25,1380,9600
12065,7468900270,20140729T000000,140000,3,1,1090,10114,1,0,0,4,7,1090,0,1955,0,98002,47.2975,-122.223,1380,7800
14242,1922059010,20150121T000000,140000,2,1,1080,6052,1,0,0,5,6,1080,0,1908,0,98030,47.3857,-122.215,1810,7830
1463,1951500030,20150204T000000,140000,3,1,1090,10620,1.5,0,0,3,7,1090,0,1959,0,98032,47.3748,-122.294,1380,10620
15611,7614100080,20150211T000000,140000,3,1.75,1270,8991,2,0,0,3,7,1270,0,1981,0,98042,47.3563,-122.149,1270,8993
18989,7399100210,20141126T000000,140000,3,1.5,1200,2002,2,0,0,3,8,1200,0,1966,0,98055,47.4659,-122.189,1270,1848
1067,3340401535,20141105T000000,140000,1,1,730,6890,1,0,0,4,4,730,0,1926,0,98055,47.467,-122.215,1790,7969
4570,7686203275,20150227T000000,140000,3,1,1240,8000,1,0,0,4,6,1040,200,1954,0,98198,47.4204,-122.316,1240,8000
7985,7227500865,20140519T000000,141800,2,1,930,4743,1,0,0,4,5,930,0,1942,0,98056,47.4966,-122.187,930,4779
19453,3980300371,20140926T000000,142000,0,0,290,20875,1,0,0,1,1,290,0,1963,0,98024,47.5308,-121.888,1620,22850
5571,1735800050,20150409T000000,142500,1,1,690,6825,1,0,0,4,5,690,0,1917,0,98002,47.3109,-122.225,1330,5381
2444,4239400960,20141212T000000,143000,3,1,1090,3315,1,0,0,4,6,1090,0,1969,0,98092,47.3159,-122.183,960,3120
6398,1432400345,20150421T000000,144000,3,1,1250,8314,1,0,0,3,6,1250,0,1958,0,98058,47.4522,-122.178,1188,7700
3378,7686205020,20150312T000000,144975,2,1,900,7500,1,0,0,3,5,900,0,1940,0,98198,47.4177,-122.319,1350,7500
9121,1922059278,20141014T000000,145000,3,1,1010,11880,1,0,0,3,7,1010,0,1960,0,98030,47.3762,-122.219,1150,9435
12824,2870000040,20141110T000000,145000,2,1,800,8125,1,0,0,3,6,800,0,1964,0,98033,47.6836,-122.174,2390,8125
2830,1432400490,20150401T000000,145600,3,1,1170,7560,1,0,0,3,6,1170,0,1958,0,98058,47.4514,-122.178,1170,7560
16739,3977630130,20150325T000000,146300,3,1,1200,9668,1,0,0,5,6,1200,0,1975,0,98092,47.3156,-122.128,1200,9800
15318,3347400525,20141216T000000,147000,3,1,1070,14000,1,0,0,3,7,1070,0,1960,0,98178,47.4971,-122.279,920,12500
4982,422049178,20150212T000000,147200,3,1,1420,9600,1,0,0,4,6,1420,0,1954,0,98188,47.4232,-122.292,1400,8415
15145,1823049182,20140915T000000,147400,3,2,1080,9225,1,0,0,2,7,1080,0,1955,0,98146,47.4842,-122.346,1410,9840
877,8802400416,20150213T000000,147500,3,1,1530,8498,1,0,0,3,7,1530,0,1959,0,98031,47.404,-122.203,1380,8498
17310,1865800250,20141204T000000,147500,3,1.75,1010,6552,1,0,0,3,7,1010,0,1969,0,98042,47.375,-122.117,1010,6552
12418,123039336,20140611T000000,148000,1,1,620,8261,1,0,0,3,5,620,0,1939,0,98106,47.5138,-122.364,1180,8244
10517,1682000350,20140708T000000,148226,3,1,1400,7360,1,0,0,4,7,1400,0,1968,0,98092,47.3123,-122.186,1600,8030
18263,2891000610,20141211T000000,148900,4,1.75,1700,6000,1,0,0,3,7,1700,0,1967,0,98002,47.3252,-122.208,1280,6000
3786,723049156,20140523T000000,149000,3,1,1700,8645,1,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980
16807,4031000250,20140626T000000,150000,3,1,1310,9612,1,0,0,3,7,960,350,1962,0,98001,47.2958,-122.285,1310,9812
13602,8698600395,20150324T000000,150000,2,1,1250,5208,1,0,0,3,7,1050,200,1951,0,98002,47.3063,-122.219,1030,5354
15713,3089000005,20140724T000000,150000,2,1,850,54000,1.5,0,0,1,4,850,0,1950,0,98023,47.2959,-122.377,1550,14440
1885,2873000260,20150305T000000,150000,3,1,1250,7210,1,0,0,4,7,1250,0,1968,0,98031,47.4169,-122.168,1010,7210
16815,7200179,20141016T000000,150000,2,1,840,12750,1,0,0,3,6,840,0,1925,0,98055,47.484,-122.211,1480,6969
12663,425000230,20141230T000000,150000,2,1,870,5700,1,0,0,4,6,870,0,1957,0,98056,47.498,-122.17,1020,5700
3494,522069097,20141125T000000,150000,2,1,720,212137,1,0,0,3,5,720,0,1982,0,98058,47.422,-122.066,2010,109642
8891,2113701095,20140717T000000,150000,2,1,830,4045,1,0,0,3,6,830,0,1943,0,98106,47.5293,-122.351,1100,4116
6055,4302201045,20140528T000000,150000,3,1,820,7680,1.5,0,0,3,6,820,0,1910,0,98106,47.528,-122.359,1470,6912
18100,3395800455,20140625T000000,150000,2,1,890,8100,1,0,0,3,6,890,0,1942,0,98146,47.4839,-122.34,1260,8100
10520,523049195,20140522T000000,150000,2,1,820,10270,1,0,0,3,7,820,0,1954,0,98168,47.5119,-122.329,1670,10086
15063,2788400020,20140710T000000,150000,3,1,1200,9527,1,0,0,3,7,1200,0,1959,0,98168,47.5112,-122.316,1510,9457
4496,1723049567,20140730T000000,150000,3,1,1320,24684,1,0,0,3,7,1320,0,1979,0,98168,47.4771,-122.322,1120,21214
10327,6031400013,20140616T000000,150000,3,1.5,1230,8056,1,0,0,4,6,1230,0,1949,0,98168,47.4878,-122.314,850,6714
2184,4058802105,20140904T000000,150000,3,1,1450,6776,1,0,0,3,7,1450,0,1952,0,98178,47.5056,-122.244,1680,7200
13229,2976800749,20141031T000000,150000,4,2,1460,7254,1,0,0,3,6,1460,0,1959,0,98178,47.5056,-122.254,1460,7236
10519,7888000400,20140603T000000,150000,3,1,1320,8220,1,0,0,3,7,1320,0,1959,0,98198,47.3697,-122.309,1320,7920
5726,8864000250,20140827T000000,150550,4,1,1470,6061,1.5,0,0,3,7,1470,0,1945,0,98168,47.4819,-122.289,1230,6175
1100,7227500830,20140528T000000,151000,2,1,720,4222,1,0,0,4,5,720,0,1942,0,98056,47.4965,-122.186,860,4785
12122,7520000695,20141104T000000,151100,3,1,840,4495,1,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434
7717,3423059081,20141009T000000,151600,2,1,1060,16988,1,0,0,3,6,1060,0,1954,0,98058,47.4305,-122.157,2320,10580
14092,1822059057,20140725T000000,152000,2,1,700,13500,1,0,0,3,4,700,0,1920,0,98031,47.3882,-122.208,1600,10124
6438,8651442810,20140710T000000,152000,3,1,920,4875,1,0,0,4,7,920,0,1978,0,98042,47.3623,-122.09,1160,4875
5998,5147600095,20150121T000000,152000,3,1.75,1070,7754,1,0,0,3,6,1070,0,1953,0,98146,47.5079,-122.344,950,7740
5655,1113000430,20140729T000000,152000,3,1,902,10464,1,0,0,3,7,902,0,1965,0,98198,47.363,-122.308,1510,7210
19418,3163600076,20140730T000000,152275,1,1,1020,6871,1,0,0,3,6,1020,0,1937,1946,98146,47.5051,-122.338,1260,6933
14994,4222310010,20141226T000000,152500,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,1440,7752
16963,4239400840,20141029T000000,152500,3,1,1090,3523,1,0,0,4,6,1090,0,1969,0,98092,47.3161,-122.182,1030,3200
5817,7568700480,20150323T000000,153000,2,1,1140,10152,1,0,0,3,6,760,380,1942,0,98155,47.7369,-122.321,1340,10141
17129,4337600005,20150203T000000,153000,2,1,710,9000,1,0,0,5,6,710,0,1943,0,98166,47.4811,-122.339,1230,9000
7955,7812801115,20140613T000000,153000,3,1,1270,6405,1.5,0,0,3,6,1270,0,1944,0,98178,47.4959,-122.241,1110,6405
14478,4356200210,20150318T000000,153500,3,1,890,4810,1,0,0,3,6,890,0,1910,0,98118,47.5153,-122.266,1230,6057
8088,7973202225,20150106T000000,154200,4,1,1310,8640,1,0,0,3,6,910,400,1948,0,98146,47.5104,-122.342,1310,8640
11857,4383500030,20140924T000000,154500,3,1,890,9465,1,0,0,3,6,890,0,1957,0,98148,47.4388,-122.328,1590,9147
15209,2329700440,20141027T000000,155000,3,1.5,970,8400,1,0,0,3,7,970,0,1966,0,98003,47.3284,-122.331,1230,8400
19651,2626119062,20141112T000000,155000,3,1,1300,6098,1,0,0,3,7,1300,0,2013,0,98014,47.7074,-121.364,1300,6849
8726,7883603425,20140529T000000,155000,3,1,1250,6250,1,0,0,2,7,1030,220,1949,0,98108,47.5292,-122.323,1130,6250
3985,7883607645,20140602T000000,155000,1,1,720,6000,1,0,0,3,6,720,0,1940,0,98108,47.5266,-122.316,1040,6000
16539,4006000307,20140916T000000,155000,2,1,810,4755,1,0,0,3,7,810,0,1980,0,98118,47.5313,-122.28,1180,4755
4297,7116500705,20150129T000000,156000,2,1,920,5889,1,0,0,4,6,920,0,1950,0,98002,47.3012,-122.218,1210,6180
12076,8655900162,20150219T000000,156000,1,0.75,470,15000,1,0,0,3,4,470,0,1947,0,98014,47.6554,-121.908,1730,22500
11510,3812400202,20141114T000000,156000,2,1.75,590,6138,1,0,0,2,5,590,0,1947,0,98118,47.545,-122.278,1360,7112
3063,3163600015,20150128T000000,156000,2,1,600,4000,1,0,0,3,5,600,0,1933,0,98146,47.5065,-122.339,1290,6973
17605,795000620,20150311T000000,157000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
13693,937000330,20141224T000000,157000,3,1.5,1170,11530,1,0,0,3,7,1170,0,1960,0,98198,47.4211,-122.29,1550,8605
649,922049078,20141118T000000,157000,1,1,870,26326,1,0,0,3,6,870,0,1939,0,98198,47.4152,-122.3,1250,10608
3718,3422059085,20150324T000000,157340,2,1,900,23000,1,0,0,2,7,900,0,1953,0,98042,47.3576,-122.156,1460,8265
16483,522059327,20140528T000000,157500,2,1,740,9003,1,0,0,3,5,740,0,1949,0,98031,47.4217,-122.197,1230,8050
2814,7883600700,20150122T000000,157500,2,1,670,4500,1,0,0,3,5,670,0,1905,0,98108,47.5271,-122.326,1210,4500
15195,1123049027,20150319T000000,157500,3,1,1100,27008,1,0,0,3,6,960,140,1935,0,98178,47.4963,-122.249,1280,8890
12660,2329600040,20141118T000000,158000,3,1.5,990,8925,1,0,0,4,7,990,0,1962,0,98003,47.3294,-122.331,1360,8625
3110,2641800015,20141124T000000,158800,3,1,960,8291,1,0,0,3,6,960,0,1950,0,98146,47.5006,-122.334,1110,8231
19327,3356403400,20140724T000000,159000,3,1,1360,20000,1,0,0,4,7,1360,0,1953,0,98001,47.2861,-122.253,1530,9997
15059,1823059030,20140818T000000,159000,3,1,1320,6534,1,0,0,3,7,1320,0,1952,0,98055,47.4806,-122.223,2140,7405
8768,7812800515,20141025T000000,159075,4,1.5,1580,6200,1,0,0,3,6,790,790,1944,0,98178,47.4971,-122.24,1320,6499
17842,7812800855,20150311T000000,159100,2,1,790,7095,1,0,0,3,6,790,0,1944,0,98178,47.4928,-122.239,1150,7200
7818,1311400120,20140801T000000,160000,3,1.75,1610,7392,1,0,0,4,7,1610,0,1964,0,98001,47.3413,-122.28,1450,7392
13997,7338000150,20150129T000000,160000,2,1,1070,4200,1,0,0,4,6,1070,0,1983,0,98002,47.3336,-122.215,1150,4200
10010,1202000140,20141210T000000,160000,3,1,1060,8000,1,0,0,4,6,1060,0,1927,0,98002,47.305,-122.218,1060,4697
12956,2019200220,20140923T000000,160000,3,2.25,1470,8682,1,0,0,3,7,1160,310,1985,0,98003,47.2729,-122.299,1670,8359
17529,1871400585,20150422T000000,160000,2,1,1020,13647,1,0,0,5,6,1020,0,1915,1974,98022,47.2848,-121.927,980,8250
14757,5029451010,20140711T000000,160000,3,1.5,1480,7000,1,0,0,3,7,1000,480,1980,0,98023,47.2866,-122.368,1470,7022
19347,1099600620,20150326T000000,160000,3,1.5,960,6497,1,0,0,4,7,960,0,1970,0,98023,47.3018,-122.378,1160,7080
15654,8945300290,20150226T000000,160000,3,1,880,8976,1,0,0,4,6,880,0,1966,0,98023,47.3056,-122.368,990,8760
17754,2599700040,20141230T000000,160000,4,1,1540,7350,1,0,0,4,6,770,770,1969,0,98023,47.3318,-122.34,910,8000
12345,4140900270,20150427T000000,160000,2,1,1140,23030,1,0,0,3,8,1140,0,1980,0,98028,47.7637,-122.266,1850,14260
16275,5466300130,20140917T000000,160000,2,2.5,1660,2258,2,0,0,3,7,1660,0,1981,0,98042,47.3793,-122.146,1740,2390
11758,9133600135,20150211T000000,160000,4,2.25,1800,14722,1,0,0,3,7,1440,360,1962,0,98055,47.4874,-122.223,2400,10000
14840,522039106,20140606T000000,160000,3,1,1210,103237,1,0,0,2,6,1210,0,1918,1960,98070,47.4208,-122.445,1880,40510
7539,3298700820,20141024T000000,160000,3,1.75,1010,5355,1,0,0,3,6,1010,0,1950,0,98106,47.5202,-122.351,750,4515
17599,3336001316,20141106T000000,160000,2,1,830,4500,1,0,0,3,6,830,0,1920,0,98118,47.5248,-122.265,1092,5350
2919,3812400657,20141204T000000,160000,3,1,1200,8360,1,0,0,2,6,1200,0,1948,0,98118,47.5414,-122.281,1570,6823
4559,423049067,20150205T000000,160000,2,1,930,7742,1,0,0,3,6,930,0,1933,0,98168,47.507,-122.302,2240,8723
3398,2172000750,20140527T000000,160000,2,1,1180,9350,1,0,0,3,6,1180,0,1918,0,98178,47.4889,-122.259,1780,9306
3794,4435000705,20140708T000000,160000,3,1,1350,8700,1.5,0,0,3,6,1350,0,1942,0,98188,47.4497,-122.289,1300,8700
3033,7888100090,20140925T000000,160000,4,1,1520,7298,1.5,0,0,3,7,1520,0,1960,0,98198,47.3706,-122.31,1520,7298
534,2008200060,20140624T000000,160000,3,1.5,1010,9600,1,0,0,4,7,1010,0,1962,0,98198,47.4097,-122.316,1400,9660
4373,3384300100,20141226T000000,160134,3,1.5,1190,10116,1,0,0,3,7,1190,0,1968,0,98042,47.385,-122.085,1190,9905
20404,6056100150,20140623T000000,160797,3,1.5,1270,2356,2,0,0,3,7,1270,0,2012,0,98108,47.5671,-122.298,1490,2175
