id,prop_id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
17111,1137400050,20140925T000000,425000,4,2.5,2480,4504,2,0,0,3,7,2480,0,2005,0,98059,47.4998,-122.15,2950,4504
21597,7502800100,20140813T000000,679950,5,2.75,3600,9437,2,0,0,3,9,3600,0,2014,0,98059,47.4822,-122.131,3550,9421
13738,4305500180,20141014T000000,584950,4,3,3220,6224,1.5,0,0,3,9,3220,0,2009,0,98059,47.4813,-122.129,2950,6224
3390,1523059066,20150219T000000,895000,3,2,2160,105415,1,0,0,3,10,2160,0,1991,0,98059,47.4806,-122.152,2760,9620
17986,2141500040,20140912T000000,440000,4,2.5,2400,8038,2,0,0,3,8,2400,0,2002,0,98059,47.4881,-122.143,2040,7756
3511,3449900090,20150410T000000,454200,4,2.5,2630,5379,2,0,0,3,8,2630,0,2004,0,98059,47.4977,-122.163,2630,5379
13440,1223059081,20150325T000000,480000,3,1.75,1960,43995,1,0,0,3,7,1960,0,1970,0,98059,47.4915,-122.106,1960,42253
16028,6928000440,20140718T000000,301950,3,1.75,1370,9288,1,0,0,4,7,1370,0,1988,0,98059,47.4824,-122.152,1500,9864
5843,5525400430,20140715T000000,585000,3,2.5,2050,11690,2,0,0,4,9,2050,0,1989,0,98059,47.5279,-122.161,2410,10172
8631,5127001320,20141125T000000,190000,3,1.75,1520,9600,1,0,0,4,7,1520,0,1967,0,98059,47.473,-122.149,1590,10183
15988,5104200470,20150325T000000,436000,5,3,2720,9856,2,0,0,4,8,2720,0,1969,0,98059,47.4778,-122.146,1420,9685
11841,5127000810,20140514T000000,305495,3,1.75,2110,10200,2,0,0,4,7,2110,0,1966,0,98059,47.4744,-122.154,1800,10200
12860,8946410040,20140923T000000,430000,4,2.75,2290,5249,2,0,0,3,7,2290,0,2003,0,98059,47.4916,-122.162,2270,4348
21436,1438000360,20140603T000000,494995,5,2.75,2670,3800,2,0,0,3,8,2670,0,2014,0,98059,47.4783,-122.123,2670,3800
17554,7135521680,20140522T000000,665000,4,2.5,2600,17388,2,0,0,3,9,2600,0,1996,0,98059,47.5283,-122.146,2950,11553
17283,2787700630,20150318T000000,399000,4,2.5,2100,7355,1,0,0,5,7,2100,0,1969,0,98059,47.5078,-122.161,1750,7200
14298,7237500360,20141106T000000,1500000,4,4.25,5550,12968,2,0,0,3,11,5550,0,2005,0,98059,47.5305,-122.135,4750,13001
13948,2325400330,20141201T000000,350000,4,2.25,2190,3850,2,0,0,3,7,2190,0,2006,0,98059,47.4854,-122.16,1900,3850
8551,5127000410,20140627T000000,350000,5,1.75,2330,14322,1,0,0,4,7,1180,1150,1968,0,98059,47.4768,-122.155,1690,10010
8586,2787700150,20150422T000000,365000,4,2.5,2030,7210,1,0,0,5,7,1330,700,1969,0,98059,47.5067,-122.16,1980,7560
18112,3303990410,20141111T000000,1100000,5,3.25,4010,12110,2,0,0,3,11,4010,0,2003,0,98059,47.5228,-122.151,4010,12334
11680,3303990030,20141027T000000,840000,4,2.75,3040,13559,2,0,0,3,11,3040,0,2003,0,98059,47.522,-122.149,3830,12202
12324,869700350,20150429T000000,330000,2,2.5,1310,2915,2,0,0,3,8,1310,0,1999,0,98059,47.4911,-122.154,1310,3425
16286,9475960050,20140620T000000,565000,4,2.75,3260,4900,2,0,0,3,9,3260,0,2013,0,98059,47.4812,-122.123,3260,6132
13031,2787700180,20150112T000000,320000,3,2,1250,8636,1,0,0,5,7,1250,0,1968,0,98059,47.5066,-122.159,1620,7653
8486,323059146,20150417T000000,343000,3,1,1410,18600,1,0,0,5,7,1410,0,1960,0,98059,47.5031,-122.152,1610,24941
16881,6403500290,20140502T000000,407500,3,2.5,1930,10460,2,0,0,3,8,1930,0,1996,0,98059,47.4938,-122.161,2290,8228
19368,3793700210,20140613T000000,299000,3,1.75,1180,13927,1,0,0,5,7,1180,0,1962,0,98059,47.4818,-122.094,1400,13173
362,1072010350,20140828T000000,380000,5,2.5,2760,11340,2,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340
6977,8079000190,20141028T000000,415000,4,2.5,2150,8173,2,0,0,3,8,2150,0,1987,0,98059,47.511,-122.153,2080,7620
14588,7229900975,20140507T000000,314950,3,1,1040,16986,1,0,0,4,7,1040,0,1968,0,98059,47.4812,-122.097,1660,16986
20216,1438000440,20140724T000000,515805,5,2.75,2710,4136,2,0,0,3,8,2710,0,2014,0,98059,47.4786,-122.123,2590,4136
2902,1023059223,20140725T000000,311000,3,1,1640,12060,1,0,0,4,7,1640,0,1960,0,98059,47.4941,-122.151,1680,9147
11948,3303980140,20150402T000000,1150000,4,3,4160,13170,2,0,0,3,11,3040,1120,2001,0,98059,47.5182,-122.149,3780,13148
17922,1776230180,20141008T000000,427500,4,2.5,2430,3249,2,0,0,3,8,2430,0,2010,0,98059,47.5048,-122.155,2650,3844
15959,5226500250,20141015T000000,478000,4,2.5,2780,7290,2,0,0,3,8,2780,0,1989,0,98059,47.509,-122.157,2450,7738
12759,9477920120,20150212T000000,505000,4,2.5,3170,5340,2,0,0,3,7,3170,0,2000,0,98059,47.4911,-122.138,3010,5340
21381,1438000120,20140616T000000,542525,4,2.5,2650,5600,2,0,0,3,8,2650,0,2014,0,98059,47.4786,-122.122,2650,5600
14758,6649500040,20140812T000000,255000,3,1,1250,9472,1,0,0,4,6,1250,0,1972,0,98059,47.495,-122.154,1590,9600
14869,3664500133,20141117T000000,383000,4,2,1830,21183,1,0,0,4,7,1060,770,1966,0,98059,47.4826,-122.128,1950,6120
15131,7135520780,20140506T000000,725126,4,2.5,3200,12369,2,0,0,3,10,3200,0,1998,0,98059,47.5273,-122.143,3770,12960
21341,4187000190,20141117T000000,417000,3,2.5,2000,4500,2,0,0,3,7,2000,0,2010,0,98059,47.4937,-122.149,2230,4501
16084,1471701470,20140731T000000,293000,3,1.75,1420,13187,1,0,0,4,7,1420,0,1974,0,98059,47.4608,-122.065,1620,13824
19891,5045700400,20150223T000000,559950,5,2.75,2990,6370,2,0,0,3,8,2990,0,2014,0,98059,47.4853,-122.154,2730,5740
13539,8114000040,20140725T000000,310000,4,1.75,1480,11200,1,0,0,4,7,1480,0,1969,0,98059,47.5064,-122.141,1480,20310
84,1523059105,20150128T000000,356000,3,1.5,1680,8712,1,0,0,3,8,1680,0,1964,0,98059,47.4811,-122.149,1850,8797
14595,5525400530,20150423T000000,706000,5,2.5,2890,15891,2,0,0,3,9,2890,0,1990,0,98059,47.5286,-122.16,2590,10556
20080,7436700090,20140529T000000,449950,4,2.75,2320,4344,2,0,0,3,8,2320,0,2012,0,98059,47.4862,-122.163,2310,3770
6311,8114000020,20150128T000000,310650,3,1.75,1510,12408,1,0,0,4,7,1510,0,1969,0,98059,47.5069,-122.141,1480,17800
16138,2316800020,20140627T000000,560000,4,2.5,2710,6583,2,0,0,3,9,2710,0,2003,0,98059,47.4922,-122.141,2710,6583
1737,5095600310,20140725T000000,379500,3,2.25,2070,14196,2,0,0,3,7,2070,0,1989,0,98059,47.4617,-122.07,1550,13860
14352,3211101010,20150211T000000,319500,3,1,1190,8450,1,0,0,5,6,1190,0,1961,0,98059,47.4807,-122.157,1660,8450
19848,9211010260,20140617T000000,519000,4,2.5,3250,4500,2,0,0,3,8,3250,0,2009,0,98059,47.4944,-122.149,3030,4518
20356,7230200585,20150204T000000,657044,3,3.5,3420,23786,1.5,0,0,3,9,3420,0,2014,0,98059,47.4739,-122.11,1590,23774
11415,869700060,20140729T000000,315000,3,2.5,1260,2767,2,0,0,3,8,1260,0,1999,0,98059,47.4914,-122.155,1310,2767
20891,7708200880,20140923T000000,562500,5,2.75,2920,6327,2,0,0,3,8,2920,0,2007,0,98059,47.4935,-122.145,2520,5026
17180,5415350480,20140617T000000,752000,4,2.5,2940,10382,2,0,0,4,9,2940,0,1991,0,98059,47.5333,-122.151,2980,10547
1804,3303980520,20150423T000000,1140000,4,3.25,4130,11444,2,0,0,3,11,4130,0,2001,0,98059,47.5208,-122.15,3720,11431
16687,1088400190,20150422T000000,305000,3,1,1120,10125,1,0,0,3,6,1120,0,1961,0,98059,47.4794,-122.078,1120,8820
12032,7230400400,20150326T000000,415500,3,2,1220,17652,1,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652
21524,3304300300,20150507T000000,579950,4,2.75,2460,8643,2,0,0,3,9,2460,0,2011,0,98059,47.4828,-122.133,3110,8626
8052,6928000620,20150218T000000,590000,5,3,3480,6625,2,0,0,3,8,3480,0,2012,0,98059,47.4815,-122.153,2800,9400
7407,2385200050,20140620T000000,425000,3,2.5,2540,5612,2,0,0,3,9,2540,0,1999,0,98059,47.4965,-122.157,2380,6303
11000,5126310060,20150417T000000,540000,4,2.75,2830,7334,2,0,0,3,8,2830,0,2005,0,98059,47.4868,-122.141,2830,7378
14712,7230300610,20150403T000000,352500,3,1.5,1470,17577,1,0,0,5,7,1470,0,1967,0,98059,47.4695,-122.116,2300,13832
21210,3448720020,20140613T000000,385000,4,2.5,2050,5276,2,0,0,3,7,2050,0,2006,0,98059,47.491,-122.15,2480,5447
20459,7237501380,20150507T000000,1270000,4,3.5,4640,13404,2,0,0,3,10,4640,0,2007,0,98059,47.531,-122.134,4690,13590
9487,7436600090,20150102T000000,287000,4,1.5,1300,10050,1.5,0,0,3,7,1300,0,1963,0,98059,47.4899,-122.116,1730,10050
19353,1523059103,20140926T000000,390000,4,2.5,2570,22215,2,0,0,5,7,2570,0,1958,0,98059,47.4833,-122.157,2460,6533
11850,1072000400,20141023T000000,385000,4,3,2120,13000,2,0,0,4,8,2120,0,1978,0,98059,47.4745,-122.141,2180,11440
298,8079030390,20150304T000000,446500,3,2.5,2650,7286,2,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220
16898,3303990380,20141204T000000,972000,4,3.25,4010,13797,2,0,0,3,11,4010,0,2003,0,98059,47.5229,-122.152,3980,12120
2689,1072030510,20140829T000000,415000,4,2.25,2240,12650,1,0,0,4,8,1730,510,1981,0,98059,47.4777,-122.142,2150,12650
19874,3449000060,20141001T000000,320000,3,1,1400,9000,1,0,0,5,7,1400,0,1959,0,98059,47.5022,-122.145,1440,8400
19715,4305600240,20141125T000000,505000,4,2.5,2420,5006,2,0,0,3,8,2420,0,2013,0,98059,47.4795,-122.126,2750,5471
205,3211100860,20150303T000000,274250,3,1,910,8450,1,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040
20994,9211010230,20150330T000000,525000,3,2.5,3030,4500,2,0,0,3,8,3030,0,2009,0,98059,47.4944,-122.15,3030,4501
11672,9353301070,20150508T000000,342500,5,2.25,2100,10726,1,0,0,4,7,1050,1050,1963,0,98059,47.4922,-122.134,2100,10726
15305,7806500290,20140818T000000,535000,3,2.5,2790,19485,2,0,0,3,9,2790,0,1990,0,98059,47.4688,-122.124,2580,17859
512,5126310400,20150305T000000,480000,4,2.5,2600,7787,2,0,0,3,8,2600,0,2005,0,98059,47.4877,-122.139,2830,7787
11189,5126300960,20150127T000000,442250,3,2.5,2170,8169,2,0,0,3,8,2170,0,2003,0,98059,47.4833,-122.139,2240,6733
20713,847100046,20150416T000000,6.00E+05,4,2.75,3110,11225,2,0,0,3,8,3110,0,2012,0,98059,47.4865,-122.143,2610,8535
6359,3450300430,20150105T000000,317500,4,1.5,1730,7700,1,0,0,4,7,1010,720,1963,0,98059,47.4996,-122.163,1650,8066
20064,3449000300,20140609T000000,379000,4,1.5,2020,7560,1,0,0,4,7,2020,0,1960,0,98059,47.502,-122.146,1410,8080
21406,5045700330,20140725T000000,460000,4,2.5,2200,6400,2,0,0,3,8,2200,0,2010,0,98059,47.4856,-122.156,2600,5870
20928,7708210040,20140912T000000,561000,5,2.75,3370,10315,2,0,0,3,9,3370,0,2006,0,98059,47.4893,-122.146,3010,8296
8217,7302900090,20150218T000000,555000,4,2.25,3330,21785,2,0,0,3,9,3330,0,1994,0,98059,47.4725,-122.136,3330,21796
14336,5095600360,20150312T000000,329950,3,1.75,1360,13320,1,0,0,4,7,1360,0,1985,0,98059,47.4625,-122.069,1580,13625
12727,7230100120,20150209T000000,485000,4,2.75,2720,51396,2,0,0,4,8,2720,0,1977,0,98059,47.4777,-122.1,1960,51366
13515,423059077,20141223T000000,515000,5,1.75,1880,48787,2,0,0,3,6,1880,0,1922,0,98059,47.5094,-122.165,1690,8401
1187,1023059324,20140623T000000,235000,3,1,1170,11100,1,0,0,4,6,1170,0,1968,0,98059,47.4954,-122.164,2080,8481
16353,3303980470,20141201T000000,1190000,4,3.25,3960,12895,2,0,0,3,11,3960,0,2001,0,98059,47.5211,-122.151,3870,12040
17596,8079040330,20140927T000000,406500,3,2,1780,8621,1,0,0,3,8,1780,0,1992,0,98059,47.5062,-122.149,2470,8542
20280,4187000660,20140618T000000,415000,4,2.5,2020,5501,2,0,0,3,7,2020,0,2010,0,98059,47.4937,-122.15,2020,5494
12597,3211100730,20140804T000000,360000,3,1.75,1560,7930,2,0,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,1720,8073
14659,5104220120,20150107T000000,320000,4,1.75,1710,10480,1.5,0,0,4,6,1710,0,1969,0,98059,47.4743,-122.143,1750,10480
8808,3303980090,20150306T000000,1050000,4,2.5,4080,11054,2,0,0,3,11,4080,0,2001,0,98059,47.5188,-122.151,3520,11914
20403,1023059246,20140514T000000,437000,3,2.75,2580,5200,2,0,0,3,8,2580,0,2008,0,98059,47.496,-122.151,2700,5602
20237,3304300080,20150330T000000,588000,4,2.5,3060,7710,2,0,0,3,9,3060,0,2009,0,98059,47.4828,-122.136,3040,7840
17612,5095400760,20140623T000000,337000,3,1.75,1310,12750,1,0,0,3,7,1310,0,1993,0,98059,47.4695,-122.07,1790,13500
6226,5127000470,20150305T000000,292000,3,2.25,1780,9720,1,0,0,3,8,1280,500,1981,0,98059,47.4762,-122.156,1710,9790
2918,49500090,20141205T000000,372000,4,1.5,1780,7914,1.5,0,0,4,7,1780,0,1962,0,98059,47.5142,-122.163,1350,8069
15982,9347900020,20150127T000000,230000,3,1,880,9035,1,0,0,4,6,880,0,1967,0,98059,47.476,-122.151,1440,10350
10584,5127001170,20140528T000000,266200,3,1.5,1430,9600,1,0,0,4,7,1430,0,1966,0,98059,47.4737,-122.15,1590,10240
2954,5214500690,20140904T000000,438000,4,2.5,1970,8545,2,0,0,3,8,1970,0,2004,0,98059,47.4893,-122.138,2590,7200
1536,1115300270,20150428T000000,9.00E+05,6,3.75,4210,6105,2,0,0,3,9,3280,930,2008,0,98059,47.5211,-122.157,3820,6368
4217,2323059184,20141230T000000,305000,4,2,1800,13551,1,0,0,4,7,1800,0,1974,0,98059,47.4721,-122.128,1730,13551
9215,8079040490,20140623T000000,470000,3,2.5,2150,8221,2,0,0,3,8,2150,0,1992,0,98059,47.5085,-122.15,2490,7951
12424,1471701200,20141022T000000,302000,4,3,3320,13500,1,0,0,3,7,1750,1570,1963,0,98059,47.4596,-122.065,1830,13800
14273,8079010230,20140603T000000,475000,3,2.5,2600,7210,2,0,0,3,8,2600,0,1989,0,98059,47.5123,-122.151,2350,7225
18967,1081330210,20140911T000000,410000,4,2.25,2150,27345,2,0,0,5,8,2150,0,1976,0,98059,47.469,-122.121,2200,11923
3317,2787720300,20150319T000000,410000,3,1.75,1880,8424,1,0,0,4,7,1380,500,1977,0,98059,47.5116,-122.161,1970,8523
9861,1081300390,20141030T000000,330000,3,1.75,2020,11050,1,0,0,4,8,1320,700,1969,0,98059,47.4706,-122.119,1940,11050
20141,1123059126,20140703T000000,554950,3,2.5,2950,10254,2,0,0,3,9,2950,0,2006,0,98059,47.4888,-122.14,2800,9323
17548,9475710170,20140919T000000,419950,4,2.5,2220,6800,2,0,0,3,7,2220,0,2002,0,98059,47.49,-122.15,2220,5303
17799,5229300027,20140910T000000,275000,3,1,1190,27215,1,0,0,5,7,1190,0,1943,1989,98059,47.4978,-122.115,1450,56628
10311,9475710060,20140613T000000,370000,4,2.5,2220,5338,2,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5338
11929,6403500570,20140612T000000,498500,5,2.75,2990,7420,2,0,0,3,8,2990,0,1996,0,98059,47.4944,-122.162,2290,7678
20398,5045700090,20150106T000000,480000,5,2.75,2670,4780,2,0,0,3,8,2670,0,2013,0,98059,47.4866,-122.155,2560,5380
21390,3448740360,20150429T000000,418500,4,2.5,2190,4866,2,0,0,3,7,2190,0,2009,0,98059,47.4907,-122.152,2190,5670
9142,1523059100,20140902T000000,320000,5,1,1740,27350,1,0,0,4,5,1740,0,1958,0,98059,47.4809,-122.153,2760,10749
12115,1823069046,20150420T000000,250000,3,1.5,2390,23522,1,0,0,2,7,1890,500,1938,1968,98059,47.4754,-122.09,2430,23958
4481,9353300090,20140731T000000,360000,3,2,1630,10723,1,0,0,5,7,1630,0,1959,0,98059,47.4898,-122.133,1450,10723
10478,869700140,20140811T000000,292000,3,2.5,1560,2740,2,0,0,3,8,1560,0,1999,0,98059,47.4909,-122.154,1310,2698
20944,1657530180,20141204T000000,294500,3,2.5,1760,2688,2,0,0,3,7,1760,0,2005,0,98059,47.4903,-122.166,1760,2329
10371,8079040140,20141006T000000,429000,3,2.5,1860,11122,2,0,0,3,8,1860,0,1994,0,98059,47.5062,-122.151,2420,8542
8620,1823069059,20140611T000000,355000,1,1.75,750,20339,1,0,0,4,4,550,200,1946,0,98059,47.4756,-122.09,2020,23958
7866,3211100450,20140814T000000,217000,3,1,1400,7800,1,0,0,3,7,1400,0,1962,0,98059,47.4789,-122.159,1400,7800
13924,2739200040,20140924T000000,302000,5,2,1540,9629,1,0,0,4,7,1540,0,1960,0,98059,47.4915,-122.143,2260,9600
16011,4305600250,20141027T000000,540000,4,2.5,3000,5471,2,0,0,3,8,3000,0,2013,0,98059,47.4797,-122.126,2730,5471
819,5014600240,20140814T000000,682000,5,2.75,2760,5000,2,0,0,3,9,2760,0,2005,0,98059,47.539,-122.188,2870,5030
16104,7418000020,20140724T000000,305000,3,1.75,1400,10350,1,0,0,4,7,1400,0,1976,0,98059,47.479,-122.132,1780,10457
18583,1079450410,20150417T000000,450000,5,2.5,2510,10240,1,0,0,4,8,1410,1100,1984,0,98059,47.4732,-122.141,2170,10500
12577,2787700580,20141028T000000,309500,3,1,1250,7320,1,0,0,3,7,1250,0,1968,0,98059,47.5074,-122.163,1770,7320
4145,3260350090,20141112T000000,701000,4,3,2910,8540,2,0,0,3,9,2910,0,2003,0,98059,47.5223,-122.156,3040,6091
1509,7312000240,20140623T000000,442000,4,2.5,2520,7253,2,0,0,3,9,2520,0,1990,0,98059,47.5148,-122.159,2570,8359
19377,8079010220,20141117T000000,440000,4,2.5,2350,7203,2,0,0,3,8,2350,0,1989,0,98059,47.5123,-122.151,2260,7274
2935,1023059429,20150122T000000,380000,4,2.5,2100,5857,2,0,0,3,8,2100,0,2002,0,98059,47.4956,-122.163,2090,7779
2117,7695500240,20140514T000000,345000,3,2.25,2120,15003,2,0,0,3,7,2120,0,1984,0,98059,47.4745,-122.12,2070,15203
9634,1463400081,20140827T000000,230000,3,1.75,1260,10164,1,0,0,4,6,1260,0,1964,0,98059,47.4752,-122.133,1190,10640
14694,6403510410,20140905T000000,405000,4,2.5,1850,9136,2,0,0,3,8,1850,0,1997,0,98059,47.4943,-122.157,1930,7873
17299,8079010190,20140626T000000,440000,4,2.5,2250,7526,2,0,0,3,8,2250,0,1989,0,98059,47.5123,-122.15,1980,7526
18187,5637200150,20150114T000000,343500,3,2,1660,7509,1,0,0,3,7,1660,0,2002,0,98059,47.4872,-122.144,2380,8598
21269,1438000430,20141006T000000,459995,4,2.5,2350,3760,2,0,0,3,8,2350,0,2014,0,98059,47.4786,-122.123,2590,4136
348,4048400070,20141205T000000,320000,2,1,1070,32633,1,0,0,4,6,1070,0,1930,0,98059,47.4716,-122.078,1360,32156
20878,1081330180,20141222T000000,627000,4,2.5,2750,11830,2,0,0,3,9,2750,0,2014,0,98059,47.4698,-122.121,2310,11830
7423,3243100050,20140722T000000,250000,3,1,1250,7920,1,0,0,4,7,1250,0,1960,0,98059,47.4853,-122.126,1440,9648
21376,6061500100,20140717T000000,1170000,6,3.5,4310,7760,2,0,0,3,10,3260,1050,2013,0,98059,47.5297,-122.155,4620,10217
20698,3449000200,20150508T000000,360000,4,1.75,2010,12188,1,0,0,4,7,1150,860,1960,0,98059,47.5013,-122.147,1720,8475
20217,6061500130,20140714T000000,1030000,4,3.25,3600,18645,2,0,1,3,10,3000,600,2013,0,98059,47.5294,-122.154,3970,10957
21565,7168100015,20141009T000000,579950,5,2.75,3080,5752,2,0,0,3,9,3080,0,2014,0,98059,47.4922,-122.153,3000,4650
14506,1823069279,20140520T000000,499950,5,3.5,3200,43560,2,0,0,3,7,3200,0,1989,0,98059,47.475,-122.093,2730,43560
9428,3211000930,20150316T000000,275000,3,1.5,1350,7800,1,0,0,3,7,1350,0,1959,0,98059,47.4805,-122.158,1510,8040
13434,7237500530,20140709T000000,1040000,4,3.5,4440,10660,2,0,0,3,11,4440,0,2003,0,98059,47.5294,-122.137,4390,9976
4421,1471701780,20140814T000000,374950,4,1.5,1970,14490,1.5,0,0,4,7,1970,0,1963,0,98059,47.4612,-122.069,1880,14880
20372,8029770190,20141015T000000,745000,4,2.5,3400,4840,2,0,0,3,10,3190,210,2006,0,98059,47.5066,-122.146,3400,5710
20492,9211010330,20150409T000000,576000,4,2.5,3340,6924,2,0,0,3,8,3340,0,2009,0,98059,47.495,-122.149,3030,6119
10518,7229900885,20141103T000000,313000,3,1,1510,10369,1,0,0,4,7,1010,500,1968,0,98059,47.4808,-122.099,1510,16057
20298,100300500,20141121T000000,333000,3,2.5,1520,3041,2,0,0,3,7,1520,0,2009,0,98059,47.4874,-122.152,1820,3229
14684,9353300220,20150408T000000,285000,3,1,950,10723,1,0,0,4,6,950,0,1959,0,98059,47.4899,-122.133,1520,10723
21514,1023059465,20140513T000000,505000,4,2.5,2790,5602,2,0,0,3,8,2790,0,2009,0,98059,47.4959,-122.15,2790,5309
3747,7230300100,20140826T000000,320000,3,2,1820,17600,1,0,0,5,7,1820,0,1972,0,98059,47.4703,-122.112,2190,17440
20876,1604730150,20141014T000000,639983,5,3,2800,5700,2,0,0,3,8,2800,0,2014,0,98059,47.4969,-122.145,2910,5349
5913,5095400460,20140723T000000,390000,4,2.5,1840,15496,2,0,0,3,8,1840,0,1991,0,98059,47.4683,-122.07,1840,15040
15703,5230000020,20140630T000000,5.00E+05,4,3,3720,15048,3,0,0,3,7,3720,0,1979,2014,98059,47.5116,-122.144,2020,15180
3341,6403510090,20141111T000000,437500,4,2.5,2680,7513,2,0,0,3,8,2680,0,1998,0,98059,47.4956,-122.161,2640,7243
12856,2525000760,20141105T000000,435000,3,2,2360,12744,2,0,0,5,7,2360,0,1964,0,98059,47.483,-122.164,1650,8625
15179,3303960080,20150331T000000,972800,5,3.25,3500,10457,2,0,0,3,11,3500,0,2001,0,98059,47.5198,-122.157,3500,11734
10890,1072010510,20150210T000000,435000,4,2.25,2210,14073,1,0,0,3,8,1630,580,1978,0,98059,47.4774,-122.142,2340,11340
9676,8079040300,20150218T000000,460500,4,2.5,2170,7533,2,0,0,3,8,2170,0,1991,0,98059,47.5057,-122.149,2170,8728
15309,1823069088,20150504T000000,492000,2,1.75,1300,22239,1,0,0,4,7,1300,0,1945,1986,98059,47.4801,-122.092,1300,14810
